stimulus_id,base_id,onset,medial,nucleus,coda,ipa,pinyin,pinyin_number,ascii,tone,is_attested,is_rare,rarity,source_row,original_line_number
liang4,liang,l,j,a,ŋ,ljaŋ,liàng,liang4,liang,4,unknown,False,common,187,307
liang5,liang,l,j,a,ŋ,ljaŋ,liang,liang5,liang,5,unknown,False,common,187,307
luo1,luo,l,w,ə,,luo,luō,luo1,luo,1,unknown,False,common,188,308
luo2,luo,l,w,ə,,luo,luó,luo2,luo,2,unknown,False,common,188,308
luo3,luo,l,w,ə,,luo,luǒ,luo3,luo,3,unknown,False,common,188,308
luo4,luo,l,w,ə,,luo,luò,luo4,luo,4,unknown,False,common,188,308
luo5,luo,l,w,ə,,luo,luo,luo5,luo,5,unknown,False,common,188,308
lun1,lun,l,w,ə,n,luən,lūn,lun1,lun,1,unknown,False,common,189,310
lun2,lun,l,w,ə,n,luən,lún,lun2,lun,2,unknown,False,common,189,310
lun3,lun,l,w,ə,n,luən,lǔn,lun3,lun,3,unknown,False,common,189,310
lun4,lun,l,w,ə,n,luən,lùn,lun4,lun,4,unknown,False,common,189,310
lun5,lun,l,w,ə,n,luən,lun,lun5,lun,5,unknown,False,common,189,310
luan1,luan,l,w,a,n,luan,luān,luan1,luan,1,unknown,False,common,190,314
luan2,luan,l,w,a,n,luan,luán,luan2,luan,2,unknown,False,common,190,314
luan3,luan,l,w,a,n,luan,luǎn,luan3,luan,3,unknown,False,common,190,314
luan4,luan,l,w,a,n,luan,luàn,luan4,luan,4,unknown,False,common,190,314
luan5,luan,l,w,a,n,luan,luan,luan5,luan,5,unknown,False,common,190,314
lve1,lve,l,ɥ,ə,,lyɛ,lüē,lüe1,lve,1,unknown,False,common,191,316
lve2,lve,l,ɥ,ə,,lyɛ,lüé,lüe2,lve,2,unknown,False,common,191,316
lve3,lve,l,ɥ,ə,,lyɛ,lüě,lüe3,lve,3,unknown,False,common,191,316
lve4,lve,l,ɥ,ə,,lyɛ,lüè,lüe4,lve,4,unknown,False,common,191,316
lve5,lve,l,ɥ,ə,,lyɛ,lüe,lüe5,lve,5,unknown,False,common,191,316
gu1,gu,g,,u,,gu,gū,gu1,gu,1,unknown,False,common,192,322
gu2,gu,g,,u,,gu,gú,gu2,gu,2,unknown,False,common,192,322
gu3,gu,g,,u,,gu,gǔ,gu3,gu,3,unknown,False,common,192,322
gu4,gu,g,,u,,gu,gù,gu4,gu,4,unknown,False,common,192,322
gu5,gu,g,,u,,gu,gu,gu5,gu,5,unknown,False,common,192,322
gong1,gong,g,,u,ŋ,guŋ,gōng,gong1,gong,1,unknown,False,common,193,323
gong2,gong,g,,u,ŋ,guŋ,góng,gong2,gong,2,unknown,False,common,193,323
gong3,gong,g,,u,ŋ,guŋ,gǒng,gong3,gong,3,unknown,False,common,193,323
gong4,gong,g,,u,ŋ,guŋ,gòng,gong4,gong,4,unknown,False,common,193,323
gong5,gong,g,,u,ŋ,guŋ,gong,gong5,gong,5,unknown,False,common,193,323
ge1,ge,g,,ə,,gɤ,gē,ge1,ge,1,unknown,False,common,194,326
ge2,ge,g,,ə,,gɤ,gé,ge2,ge,2,unknown,False,common,194,326
ge3,ge,g,,ə,,gɤ,gě,ge3,ge,3,unknown,False,common,194,326
ge4,ge,g,,ə,,gɤ,gè,ge4,ge,4,unknown,False,common,194,326
ge5,ge,g,,ə,,gɤ,ge,ge5,ge,5,unknown,False,common,194,326
gei1,gei,g,,ə,i,gei,gēi,gei1,gei,1,unknown,True,rare,195,327
gei2,gei,g,,ə,i,gei,géi,gei2,gei,2,unknown,True,rare,195,327
gei3,gei,g,,ə,i,gei,gěi,gei3,gei,3,unknown,True,rare,195,327
gei4,gei,g,,ə,i,gei,gèi,gei4,gei,4,unknown,True,rare,195,327
gei5,gei,g,,ə,i,gei,gei,gei5,gei,5,unknown,True,rare,195,327
gou1,gou,g,,ə,u,gou,gōu,gou1,gou,1,unknown,False,common,196,328
gou2,gou,g,,ə,u,gou,góu,gou2,gou,2,unknown,False,common,196,328
gou3,gou,g,,ə,u,gou,gǒu,gou3,gou,3,unknown,False,common,196,328
gou4,gou,g,,ə,u,gou,gòu,gou4,gou,4,unknown,False,common,196,328
gou5,gou,g,,ə,u,gou,gou,gou5,gou,5,unknown,False,common,196,328
gen1,gen,g,,ə,n,gən,gēn,gen1,gen,1,unknown,True,rare,197,329
gen2,gen,g,,ə,n,gən,gén,gen2,gen,2,unknown,True,rare,197,329
gen3,gen,g,,ə,n,gən,gěn,gen3,gen,3,unknown,True,rare,197,329
gen4,gen,g,,ə,n,gən,gèn,gen4,gen,4,unknown,True,rare,197,329
gen5,gen,g,,ə,n,gən,gen,gen5,gen,5,unknown,True,rare,197,329
geng1,geng,g,,ə,ŋ,gəŋ,gēng,geng1,geng,1,unknown,False,common,198,330
geng2,geng,g,,ə,ŋ,gəŋ,géng,geng2,geng,2,unknown,False,common,198,330
geng3,geng,g,,ə,ŋ,gəŋ,gěng,geng3,geng,3,unknown,False,common,198,330
geng4,geng,g,,ə,ŋ,gəŋ,gèng,geng4,geng,4,unknown,False,common,198,330
geng5,geng,g,,ə,ŋ,gəŋ,geng,geng5,geng,5,unknown,False,common,198,330
ga1,ga,g,,a,,ga,gā,ga1,ga,1,unknown,True,rare,199,331
ga2,ga,g,,a,,ga,gá,ga2,ga,2,unknown,True,rare,199,331
ga3,ga,g,,a,,ga,gǎ,ga3,ga,3,unknown,True,rare,199,331
ga4,ga,g,,a,,ga,gà,ga4,ga,4,unknown,True,rare,199,331
ga5,ga,g,,a,,ga,ga,ga5,ga,5,unknown,True,rare,199,331
gai1,gai,g,,a,i,gai,gāi,gai1,gai,1,unknown,False,common,200,332
gai2,gai,g,,a,i,gai,gái,gai2,gai,2,unknown,False,common,200,332
gai3,gai,g,,a,i,gai,gǎi,gai3,gai,3,unknown,False,common,200,332
gai4,gai,g,,a,i,gai,gài,gai4,gai,4,unknown,False,common,200,332
gai5,gai,g,,a,i,gai,gai,gai5,gai,5,unknown,False,common,200,332
gao1,gao,g,,a,u,gau,gāo,gao1,gao,1,unknown,False,common,201,333
gao2,gao,g,,a,u,gau,gáo,gao2,gao,2,unknown,False,common,201,333
gao3,gao,g,,a,u,gau,gǎo,gao3,gao,3,unknown,False,common,201,333
gao4,gao,g,,a,u,gau,gào,gao4,gao,4,unknown,False,common,201,333
gao5,gao,g,,a,u,gau,gao,gao5,gao,5,unknown,False,common,201,333
gan1,gan,g,,a,n,gan,gān,gan1,gan,1,unknown,False,common,202,334
gan2,gan,g,,a,n,gan,gán,gan2,gan,2,unknown,False,common,202,334
gan3,gan,g,,a,n,gan,gǎn,gan3,gan,3,unknown,False,common,202,334
gan4,gan,g,,a,n,gan,gàn,gan4,gan,4,unknown,False,common,202,334
gan5,gan,g,,a,n,gan,gan,gan5,gan,5,unknown,False,common,202,334
gang1,gang,g,,a,ŋ,gaŋ,gāng,gang1,gang,1,unknown,False,common,203,335
gang2,gang,g,,a,ŋ,gaŋ,gáng,gang2,gang,2,unknown,False,common,203,335
gang3,gang,g,,a,ŋ,gaŋ,gǎng,gang3,gang,3,unknown,False,common,203,335
gang4,gang,g,,a,ŋ,gaŋ,gàng,gang4,gang,4,unknown,False,common,203,335
gang5,gang,g,,a,ŋ,gaŋ,gang,gang5,gang,5,unknown,False,common,203,335
guo1,guo,g,w,ə,,guo,guō,guo1,guo,1,unknown,False,common,204,343
guo2,guo,g,w,ə,,guo,guó,guo2,guo,2,unknown,False,common,204,343
guo3,guo,g,w,ə,,guo,guǒ,guo3,guo,3,unknown,False,common,204,343
guo4,guo,g,w,ə,,guo,guò,guo4,guo,4,unknown,False,common,204,343
guo5,guo,g,w,ə,,guo,guo,guo5,guo,5,unknown,False,common,204,343
gui1,gui,g,w,ə,i,guei,guī,gui1,gui,1,unknown,False,common,205,344
gui2,gui,g,w,ə,i,guei,guí,gui2,gui,2,unknown,False,common,205,344
gui3,gui,g,w,ə,i,guei,guǐ,gui3,gui,3,unknown,False,common,205,344
gui4,gui,g,w,ə,i,guei,guì,gui4,gui,4,unknown,False,common,205,344
gui5,gui,g,w,ə,i,guei,gui,gui5,gui,5,unknown,False,common,205,344
gun1,gun,g,w,ə,n,guən,gūn,gun1,gun,1,unknown,True,rare,206,345
gun2,gun,g,w,ə,n,guən,gún,gun2,gun,2,unknown,True,rare,206,345
gun3,gun,g,w,ə,n,guən,gǔn,gun3,gun,3,unknown,True,rare,206,345
gun4,gun,g,w,ə,n,guən,gùn,gun4,gun,4,unknown,True,rare,206,345
gun5,gun,g,w,ə,n,guən,gun,gun5,gun,5,unknown,True,rare,206,345
gua1,gua,g,w,a,,gua,guā,gua1,gua,1,unknown,False,common,207,347
gua2,gua,g,w,a,,gua,guá,gua2,gua,2,unknown,False,common,207,347
gua3,gua,g,w,a,,gua,guǎ,gua3,gua,3,unknown,False,common,207,347
gua4,gua,g,w,a,,gua,guà,gua4,gua,4,unknown,False,common,207,347
gua5,gua,g,w,a,,gua,gua,gua5,gua,5,unknown,False,common,207,347
guai1,guai,g,w,a,i,guai,guāi,guai1,guai,1,unknown,False,common,208,348
guai2,guai,g,w,a,i,guai,guái,guai2,guai,2,unknown,False,common,208,348
guai3,guai,g,w,a,i,guai,guǎi,guai3,guai,3,unknown,False,common,208,348
guai4,guai,g,w,a,i,guai,guài,guai4,guai,4,unknown,False,common,208,348
guai5,guai,g,w,a,i,guai,guai,guai5,guai,5,unknown,False,common,208,348
guan1,guan,g,w,a,n,guan,guān,guan1,guan,1,unknown,False,common,209,349
guan2,guan,g,w,a,n,guan,guán,guan2,guan,2,unknown,False,common,209,349
guan3,guan,g,w,a,n,guan,guǎn,guan3,guan,3,unknown,False,common,209,349
guan4,guan,g,w,a,n,guan,guàn,guan4,guan,4,unknown,False,common,209,349
guan5,guan,g,w,a,n,guan,guan,guan5,guan,5,unknown,False,common,209,349
guang1,guang,g,w,a,ŋ,guaŋ,guāng,guang1,guang,1,unknown,False,common,210,350
guang2,guang,g,w,a,ŋ,guaŋ,guáng,guang2,guang,2,unknown,False,common,210,350
guang3,guang,g,w,a,ŋ,guaŋ,guǎng,guang3,guang,3,unknown,False,common,210,350
guang4,guang,g,w,a,ŋ,guaŋ,guàng,guang4,guang,4,unknown,False,common,210,350
guang5,guang,g,w,a,ŋ,guaŋ,guang,guang5,guang,5,unknown,False,common,210,350
ku1,ku,k,,u,,ku,kū,ku1,ku,1,unknown,False,common,211,357
ku2,ku,k,,u,,ku,kú,ku2,ku,2,unknown,False,common,211,357
ku3,ku,k,,u,,ku,kǔ,ku3,ku,3,unknown,False,common,211,357
ku4,ku,k,,u,,ku,kù,ku4,ku,4,unknown,False,common,211,357
ku5,ku,k,,u,,ku,ku,ku5,ku,5,unknown,False,common,211,357
kong1,kong,k,,u,ŋ,kuŋ,kōng,kong1,kong,1,unknown,False,common,212,358
kong2,kong,k,,u,ŋ,kuŋ,kóng,kong2,kong,2,unknown,False,common,212,358
kong3,kong,k,,u,ŋ,kuŋ,kǒng,kong3,kong,3,unknown,False,common,212,358
kong4,kong,k,,u,ŋ,kuŋ,kòng,kong4,kong,4,unknown,False,common,212,358
kong5,kong,k,,u,ŋ,kuŋ,kong,kong5,kong,5,unknown,False,common,212,358
ke1,ke,k,,ə,,kɤ,kē,ke1,ke,1,unknown,False,common,213,361
ke2,ke,k,,ə,,kɤ,ké,ke2,ke,2,unknown,False,common,213,361
ke3,ke,k,,ə,,kɤ,kě,ke3,ke,3,unknown,False,common,213,361
ke4,ke,k,,ə,,kɤ,kè,ke4,ke,4,unknown,False,common,213,361
ke5,ke,k,,ə,,kɤ,ke,ke5,ke,5,unknown,False,common,213,361
kei1,kei,k,,ə,i,kei,kēi,kei1,kei,1,unknown,False,common,214,362
kei2,kei,k,,ə,i,kei,kéi,kei2,kei,2,unknown,False,common,214,362
kei3,kei,k,,ə,i,kei,kěi,kei3,kei,3,unknown,False,common,214,362
kei4,kei,k,,ə,i,kei,kèi,kei4,kei,4,unknown,False,common,214,362
kei5,kei,k,,ə,i,kei,kei,kei5,kei,5,unknown,False,common,214,362
kou1,kou,k,,ə,u,kou,kōu,kou1,kou,1,unknown,False,common,215,363
kou2,kou,k,,ə,u,kou,kóu,kou2,kou,2,unknown,False,common,215,363
kou3,kou,k,,ə,u,kou,kǒu,kou3,kou,3,unknown,False,common,215,363
kou4,kou,k,,ə,u,kou,kòu,kou4,kou,4,unknown,False,common,215,363
kou5,kou,k,,ə,u,kou,kou,kou5,kou,5,unknown,False,common,215,363
ken1,ken,k,,ə,n,kən,kēn,ken1,ken,1,unknown,False,common,216,364
ken2,ken,k,,ə,n,kən,kén,ken2,ken,2,unknown,False,common,216,364
ken3,ken,k,,ə,n,kən,kěn,ken3,ken,3,unknown,False,common,216,364
ken4,ken,k,,ə,n,kən,kèn,ken4,ken,4,unknown,False,common,216,364
ken5,ken,k,,ə,n,kən,ken,ken5,ken,5,unknown,False,common,216,364
keng1,keng,k,,ə,ŋ,kəŋ,kēng,keng1,keng,1,unknown,True,rare,217,365
keng2,keng,k,,ə,ŋ,kəŋ,kéng,keng2,keng,2,unknown,True,rare,217,365
keng3,keng,k,,ə,ŋ,kəŋ,kěng,keng3,keng,3,unknown,True,rare,217,365
keng4,keng,k,,ə,ŋ,kəŋ,kèng,keng4,keng,4,unknown,True,rare,217,365
keng5,keng,k,,ə,ŋ,kəŋ,keng,keng5,keng,5,unknown,True,rare,217,365
ka1,ka,k,,a,,ka,kā,ka1,ka,1,unknown,True,rare,218,366
ka2,ka,k,,a,,ka,ká,ka2,ka,2,unknown,True,rare,218,366
ka3,ka,k,,a,,ka,kǎ,ka3,ka,3,unknown,True,rare,218,366
ka4,ka,k,,a,,ka,kà,ka4,ka,4,unknown,True,rare,218,366
ka5,ka,k,,a,,ka,ka,ka5,ka,5,unknown,True,rare,218,366
kai1,kai,k,,a,i,kai,kāi,kai1,kai,1,unknown,False,common,219,367
kai2,kai,k,,a,i,kai,kái,kai2,kai,2,unknown,False,common,219,367
kai3,kai,k,,a,i,kai,kǎi,kai3,kai,3,unknown,False,common,219,367
kai4,kai,k,,a,i,kai,kài,kai4,kai,4,unknown,False,common,219,367
kai5,kai,k,,a,i,kai,kai,kai5,kai,5,unknown,False,common,219,367
kao1,kao,k,,a,u,kau,kāo,kao1,kao,1,unknown,False,common,220,368
kao2,kao,k,,a,u,kau,káo,kao2,kao,2,unknown,False,common,220,368
kao3,kao,k,,a,u,kau,kǎo,kao3,kao,3,unknown,False,common,220,368
kao4,kao,k,,a,u,kau,kào,kao4,kao,4,unknown,False,common,220,368
kao5,kao,k,,a,u,kau,kao,kao5,kao,5,unknown,False,common,220,368
kan1,kan,k,,a,n,kan,kān,kan1,kan,1,unknown,False,common,221,369
kan2,kan,k,,a,n,kan,kán,kan2,kan,2,unknown,False,common,221,369
kan3,kan,k,,a,n,kan,kǎn,kan3,kan,3,unknown,False,common,221,369
kan4,kan,k,,a,n,kan,kàn,kan4,kan,4,unknown,False,common,221,369
kan5,kan,k,,a,n,kan,kan,kan5,kan,5,unknown,False,common,221,369
kang1,kang,k,,a,ŋ,kaŋ,kāng,kang1,kang,1,unknown,False,common,222,370
kang2,kang,k,,a,ŋ,kaŋ,káng,kang2,kang,2,unknown,False,common,222,370
kang3,kang,k,,a,ŋ,kaŋ,kǎng,kang3,kang,3,unknown,False,common,222,370
kang4,kang,k,,a,ŋ,kaŋ,kàng,kang4,kang,4,unknown,False,common,222,370
kang5,kang,k,,a,ŋ,kaŋ,kang,kang5,kang,5,unknown,False,common,222,370
kuo1,kuo,k,w,ə,,kuo,kuō,kuo1,kuo,1,unknown,False,common,223,378
kuo2,kuo,k,w,ə,,kuo,kuó,kuo2,kuo,2,unknown,False,common,223,378
kuo3,kuo,k,w,ə,,kuo,kuǒ,kuo3,kuo,3,unknown,False,common,223,378
kuo4,kuo,k,w,ə,,kuo,kuò,kuo4,kuo,4,unknown,False,common,223,378
kuo5,kuo,k,w,ə,,kuo,kuo,kuo5,kuo,5,unknown,False,common,223,378
kui1,kui,k,w,ə,i,kuei,kuī,kui1,kui,1,unknown,False,common,224,379
kui2,kui,k,w,ə,i,kuei,kuí,kui2,kui,2,unknown,False,common,224,379
kui3,kui,k,w,ə,i,kuei,kuǐ,kui3,kui,3,unknown,False,common,224,379
kui4,kui,k,w,ə,i,kuei,kuì,kui4,kui,4,unknown,False,common,224,379
kui5,kui,k,w,ə,i,kuei,kui,kui5,kui,5,unknown,False,common,224,379
kun1,kun,k,w,ə,n,kuən,kūn,kun1,kun,1,unknown,False,common,225,380
kun2,kun,k,w,ə,n,kuən,kún,kun2,kun,2,unknown,False,common,225,380
kun3,kun,k,w,ə,n,kuən,kǔn,kun3,kun,3,unknown,False,common,225,380
kun4,kun,k,w,ə,n,kuən,kùn,kun4,kun,4,unknown,False,common,225,380
kun5,kun,k,w,ə,n,kuən,kun,kun5,kun,5,unknown,False,common,225,380
kua1,kua,k,w,a,,kua,kuā,kua1,kua,1,unknown,False,common,226,382
kua2,kua,k,w,a,,kua,kuá,kua2,kua,2,unknown,False,common,226,382
kua3,kua,k,w,a,,kua,kuǎ,kua3,kua,3,unknown,False,common,226,382
kua4,kua,k,w,a,,kua,kuà,kua4,kua,4,unknown,False,common,226,382
kua5,kua,k,w,a,,kua,kua,kua5,kua,5,unknown,False,common,226,382
kuai1,kuai,k,w,a,i,kuai,kuāi,kuai1,kuai,1,unknown,False,common,227,383
kuai2,kuai,k,w,a,i,kuai,kuái,kuai2,kuai,2,unknown,False,common,227,383
kuai3,kuai,k,w,a,i,kuai,kuǎi,kuai3,kuai,3,unknown,False,common,227,383
kuai4,kuai,k,w,a,i,kuai,kuài,kuai4,kuai,4,unknown,False,common,227,383
kuai5,kuai,k,w,a,i,kuai,kuai,kuai5,kuai,5,unknown,False,common,227,383
kuan1,kuan,k,w,a,n,kuan,kuān,kuan1,kuan,1,unknown,True,rare,228,384
kuan2,kuan,k,w,a,n,kuan,kuán,kuan2,kuan,2,unknown,True,rare,228,384
kuan3,kuan,k,w,a,n,kuan,kuǎn,kuan3,kuan,3,unknown,True,rare,228,384
kuan4,kuan,k,w,a,n,kuan,kuàn,kuan4,kuan,4,unknown,True,rare,228,384
kuan5,kuan,k,w,a,n,kuan,kuan,kuan5,kuan,5,unknown,True,rare,228,384
kuang1,kuang,k,w,a,ŋ,kuaŋ,kuāng,kuang1,kuang,1,unknown,False,common,229,385
kuang2,kuang,k,w,a,ŋ,kuaŋ,kuáng,kuang2,kuang,2,unknown,False,common,229,385
kuang3,kuang,k,w,a,ŋ,kuaŋ,kuǎng,kuang3,kuang,3,unknown,False,common,229,385
kuang4,kuang,k,w,a,ŋ,kuaŋ,kuàng,kuang4,kuang,4,unknown,False,common,229,385
kuang5,kuang,k,w,a,ŋ,kuaŋ,kuang,kuang5,kuang,5,unknown,False,common,229,385
hu1,hu,x,,u,,xu,hū,hu1,hu,1,unknown,False,common,230,392
hu2,hu,x,,u,,xu,hú,hu2,hu,2,unknown,False,common,230,392
hu3,hu,x,,u,,xu,hǔ,hu3,hu,3,unknown,False,common,230,392
hu4,hu,x,,u,,xu,hù,hu4,hu,4,unknown,False,common,230,392
hu5,hu,x,,u,,xu,hu,hu5,hu,5,unknown,False,common,230,392
hong1,hong,x,,u,ŋ,xuŋ,hōng,hong1,hong,1,unknown,False,common,231,393
hong2,hong,x,,u,ŋ,xuŋ,hóng,hong2,hong,2,unknown,False,common,231,393
hong3,hong,x,,u,ŋ,xuŋ,hǒng,hong3,hong,3,unknown,False,common,231,393
hong4,hong,x,,u,ŋ,xuŋ,hòng,hong4,hong,4,unknown,False,common,231,393
hong5,hong,x,,u,ŋ,xuŋ,hong,hong5,hong,5,unknown,False,common,231,393
he1,he,x,,ə,,xɤ,hē,he1,he,1,unknown,False,common,232,396
he2,he,x,,ə,,xɤ,hé,he2,he,2,unknown,False,common,232,396
he3,he,x,,ə,,xɤ,hě,he3,he,3,unknown,False,common,232,396
he4,he,x,,ə,,xɤ,hè,he4,he,4,unknown,False,common,232,396
he5,he,x,,ə,,xɤ,he,he5,he,5,unknown,False,common,232,396
hei1,hei,x,,ə,i,xei,hēi,hei1,hei,1,unknown,True,rare,233,397
hei2,hei,x,,ə,i,xei,héi,hei2,hei,2,unknown,True,rare,233,397
hei3,hei,x,,ə,i,xei,hěi,hei3,hei,3,unknown,True,rare,233,397
hei4,hei,x,,ə,i,xei,hèi,hei4,hei,4,unknown,True,rare,233,397
hei5,hei,x,,ə,i,xei,hei,hei5,hei,5,unknown,True,rare,233,397
hou1,hou,x,,ə,u,xou,hōu,hou1,hou,1,unknown,False,common,234,398
hou2,hou,x,,ə,u,xou,hóu,hou2,hou,2,unknown,False,common,234,398
hou3,hou,x,,ə,u,xou,hǒu,hou3,hou,3,unknown,False,common,234,398
hou4,hou,x,,ə,u,xou,hòu,hou4,hou,4,unknown,False,common,234,398
hou5,hou,x,,ə,u,xou,hou,hou5,hou,5,unknown,False,common,234,398
hen1,hen,x,,ə,n,xən,hēn,hen1,hen,1,unknown,False,common,235,399
hen2,hen,x,,ə,n,xən,hén,hen2,hen,2,unknown,False,common,235,399
hen3,hen,x,,ə,n,xən,hěn,hen3,hen,3,unknown,False,common,235,399
hen4,hen,x,,ə,n,xən,hèn,hen4,hen,4,unknown,False,common,235,399
hen5,hen,x,,ə,n,xən,hen,hen5,hen,5,unknown,False,common,235,399
heng1,heng,x,,ə,ŋ,xəŋ,hēng,heng1,heng,1,unknown,False,common,236,400
heng2,heng,x,,ə,ŋ,xəŋ,héng,heng2,heng,2,unknown,False,common,236,400
heng3,heng,x,,ə,ŋ,xəŋ,hěng,heng3,heng,3,unknown,False,common,236,400
heng4,heng,x,,ə,ŋ,xəŋ,hèng,heng4,heng,4,unknown,False,common,236,400
heng5,heng,x,,ə,ŋ,xəŋ,heng,heng5,heng,5,unknown,False,common,236,400
ha1,ha,x,,a,,xa,hā,ha1,ha,1,unknown,True,rare,237,401
ha2,ha,x,,a,,xa,há,ha2,ha,2,unknown,True,rare,237,401
ha3,ha,x,,a,,xa,hǎ,ha3,ha,3,unknown,True,rare,237,401
ha4,ha,x,,a,,xa,hà,ha4,ha,4,unknown,True,rare,237,401
ha5,ha,x,,a,,xa,ha,ha5,ha,5,unknown,True,rare,237,401
hai1,hai,x,,a,i,xai,hāi,hai1,hai,1,unknown,False,common,238,402
hai2,hai,x,,a,i,xai,hái,hai2,hai,2,unknown,False,common,238,402
hai3,hai,x,,a,i,xai,hǎi,hai3,hai,3,unknown,False,common,238,402
hai4,hai,x,,a,i,xai,hài,hai4,hai,4,unknown,False,common,238,402
hai5,hai,x,,a,i,xai,hai,hai5,hai,5,unknown,False,common,238,402
hao1,hao,x,,a,u,xau,hāo,hao1,hao,1,unknown,False,common,239,403
hao2,hao,x,,a,u,xau,háo,hao2,hao,2,unknown,False,common,239,403
hao3,hao,x,,a,u,xau,hǎo,hao3,hao,3,unknown,False,common,239,403
hao4,hao,x,,a,u,xau,hào,hao4,hao,4,unknown,False,common,239,403
hao5,hao,x,,a,u,xau,hao,hao5,hao,5,unknown,False,common,239,403
han1,han,x,,a,n,xan,hān,han1,han,1,unknown,False,common,240,404
han2,han,x,,a,n,xan,hán,han2,han,2,unknown,False,common,240,404
han3,han,x,,a,n,xan,hǎn,han3,han,3,unknown,False,common,240,404
han4,han,x,,a,n,xan,hàn,han4,han,4,unknown,False,common,240,404
han5,han,x,,a,n,xan,han,han5,han,5,unknown,False,common,240,404
hang1,hang,x,,a,ŋ,xaŋ,hāng,hang1,hang,1,unknown,False,common,241,405
hang2,hang,x,,a,ŋ,xaŋ,háng,hang2,hang,2,unknown,False,common,241,405
hang3,hang,x,,a,ŋ,xaŋ,hǎng,hang3,hang,3,unknown,False,common,241,405
hang4,hang,x,,a,ŋ,xaŋ,hàng,hang4,hang,4,unknown,False,common,241,405
hang5,hang,x,,a,ŋ,xaŋ,hang,hang5,hang,5,unknown,False,common,241,405
huo1,huo,x,w,ə,,xuo,huō,huo1,huo,1,unknown,False,common,242,413
huo2,huo,x,w,ə,,xuo,huó,huo2,huo,2,unknown,False,common,242,413
huo3,huo,x,w,ə,,xuo,huǒ,huo3,huo,3,unknown,False,common,242,413
huo4,huo,x,w,ə,,xuo,huò,huo4,huo,4,unknown,False,common,242,413
huo5,huo,x,w,ə,,xuo,huo,huo5,huo,5,unknown,False,common,242,413
hui1,hui,x,w,ə,i,xuei,huī,hui1,hui,1,unknown,False,common,243,414
hui2,hui,x,w,ə,i,xuei,huí,hui2,hui,2,unknown,False,common,243,414
hui3,hui,x,w,ə,i,xuei,huǐ,hui3,hui,3,unknown,False,common,243,414
hui4,hui,x,w,ə,i,xuei,huì,hui4,hui,4,unknown,False,common,243,414
hui5,hui,x,w,ə,i,xuei,hui,hui5,hui,5,unknown,False,common,243,414
hun1,hun,x,w,ə,n,xuən,hūn,hun1,hun,1,unknown,False,common,244,415
hun2,hun,x,w,ə,n,xuən,hún,hun2,hun,2,unknown,False,common,244,415
hun3,hun,x,w,ə,n,xuən,hǔn,hun3,hun,3,unknown,False,common,244,415
hun4,hun,x,w,ə,n,xuən,hùn,hun4,hun,4,unknown,False,common,244,415
hun5,hun,x,w,ə,n,xuən,hun,hun5,hun,5,unknown,False,common,244,415
hua1,hua,x,w,a,,xua,huā,hua1,hua,1,unknown,False,common,245,417
hua2,hua,x,w,a,,xua,huá,hua2,hua,2,unknown,False,common,245,417
hua3,hua,x,w,a,,xua,huǎ,hua3,hua,3,unknown,False,common,245,417
hua4,hua,x,w,a,,xua,huà,hua4,hua,4,unknown,False,common,245,417
hua5,hua,x,w,a,,xua,hua,hua5,hua,5,unknown,False,common,245,417
huai1,huai,x,w,a,i,xuai,huāi,huai1,huai,1,unknown,False,common,246,418
huai2,huai,x,w,a,i,xuai,huái,huai2,huai,2,unknown,False,common,246,418
huai3,huai,x,w,a,i,xuai,huǎi,huai3,huai,3,unknown,False,common,246,418
huai4,huai,x,w,a,i,xuai,huài,huai4,huai,4,unknown,False,common,246,418
huai5,huai,x,w,a,i,xuai,huai,huai5,huai,5,unknown,False,common,246,418
huan1,huan,x,w,a,n,xuan,huān,huan1,huan,1,unknown,False,common,247,419
huan2,huan,x,w,a,n,xuan,huán,huan2,huan,2,unknown,False,common,247,419
huan3,huan,x,w,a,n,xuan,huǎn,huan3,huan,3,unknown,False,common,247,419
huan4,huan,x,w,a,n,xuan,huàn,huan4,huan,4,unknown,False,common,247,419
huan5,huan,x,w,a,n,xuan,huan,huan5,huan,5,unknown,False,common,247,419
huang1,huang,x,w,a,ŋ,xuaŋ,huāng,huang1,huang,1,unknown,False,common,248,420
huang2,huang,x,w,a,ŋ,xuaŋ,huáng,huang2,huang,2,unknown,False,common,248,420
huang3,huang,x,w,a,ŋ,xuaŋ,huǎng,huang3,huang,3,unknown,False,common,248,420
huang4,huang,x,w,a,ŋ,xuaŋ,huàng,huang4,huang,4,unknown,False,common,248,420
huang5,huang,x,w,a,ŋ,xuaŋ,huang,huang5,huang,5,unknown,False,common,248,420
ji1,ji,t͡ɕ,,i,,t͡ɕi,jī,ji1,ji,1,unknown,False,common,249,424
ji2,ji,t͡ɕ,,i,,t͡ɕi,jí,ji2,ji,2,unknown,False,common,249,424
ji3,ji,t͡ɕ,,i,,t͡ɕi,jǐ,ji3,ji,3,unknown,False,common,249,424
ji4,ji,t͡ɕ,,i,,t͡ɕi,jì,ji4,ji,4,unknown,False,common,249,424
ji5,ji,t͡ɕ,,i,,t͡ɕi,ji,ji5,ji,5,unknown,False,common,249,424
jin1,jin,t͡ɕ,,i,n,t͡ɕin,jīn,jin1,jin,1,unknown,False,common,250,425
jin2,jin,t͡ɕ,,i,n,t͡ɕin,jín,jin2,jin,2,unknown,False,common,250,425
